EmployeeID,Age,Department,MaritalStatus,EducationField,DistanceFromHome,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TotalWorkingYears,TrainingTimesLastYear,NumCompaniesWorked,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,OverTime,BusinessTravel,Gender,StockOptionLevel,PercentSalaryHike,JobRole,Attrition
1326,25,Research & Development,Married,Human Resources,4,11522,3,1,3,11,3,2,1,2,4,3,3,3,No,Travel_Frequently,Male,1,16,Manufacturing Director,No
1327,46,Human Resources,Divorced,Medical,26,11939,20,2,4,20,4,3,3,4,1,1,4,3,No,Travel_Rarely,Female,0,23,HR Manager,No
1328,21,Sales,Single,Life Sciences,13,6906,21,10,3,29,2,7,3,4,2,3,2,3,No,Travel_Rarely,Male,3,21,Sales Representative,No
1329,46,Sales,Married,Technical Degree,18,13269,23,11,13,29,4,4,2,3,2,1,3,3,Yes,Travel_Rarely,Male,1,22,Sales Representative,No
1330,32,Sales,Single,Medical,19,6754,6,11,5,8,2,0,2,4,4,1,1,4,Yes,Travel_Rarely,Female,2,15,Sales Executive,Yes
1331,36,Research & Development,Married,Other,9,12041,17,6,6,24,5,7,3,4,3,3,4,3,Yes,Travel_Rarely,Female,1,11,Manufacturing Director,No
1332,48,Sales,Married,Human Resources,22,12702,17,15,10,24,1,6,4,3,4,2,2,3,No,Travel_Rarely,Female,3,15,Sales Executive,No
1333,35,Research & Development,Married,Other,15,13625,19,8,11,26,4,2,4,4,3,1,1,4,No,Travel_Rarely,Female,1,20,Manufacturing Director,No
1334,51,Sales,Married,Technical Degree,11,16362,20,3,10,28,3,8,2,1,4,1,4,3,No,Travel_Rarely,Male,0,22,Sales Representative,No
1335,40,Research & Development,Divorced,Other,9,17885,23,2,8,32,5,8,3,1,3,3,4,4,No,Travel_Rarely,Female,1,19,Laboratory Technician,No
1336,59,Sales,Divorced,Life Sciences,22,15989,11,15,14,12,1,8,1,4,3,3,2,3,No,Travel_Frequently,Male,0,10,Manager,No
1337,44,Research & Development,Married,Medical,8,16325,1,12,13,3,1,3,4,1,4,1,4,3,Yes,Non-Travel,Female,2,18,Manufacturing Director,No
1338,30,Sales,Married,Life Sciences,4,17638,4,8,3,4,5,8,1,3,4,2,1,3,No,Travel_Rarely,Female,2,12,Sales Executive,No
1339,50,Research & Development,Married,Human Resources,26,6364,22,3,2,22,5,7,2,2,3,2,2,3,No,Travel_Rarely,Female,1,19,Laboratory Technician,No
1340,35,Research & Development,Single,Technical Degree,10,7272,21,1,5,22,4,7,3,4,2,4,3,3,Yes,Travel_Rarely,Female,1,16,Laboratory Technician,No
1341,40,Research & Development,Divorced,Medical,19,11594,0,2,12,6,2,4,4,3,3,4,3,3,No,Non-Travel,Female,2,17,Research Scientist,No
1342,23,Research & Development,Married,Medical,21,10383,9,1,14,15,2,2,1,1,3,2,2,3,No,Travel_Rarely,Male,2,18,Laboratory Technician,Yes
1343,23,Research & Development,Divorced,Technical Degree,25,14638,6,9,10,6,3,2,3,2,4,3,4,3,No,Travel_Rarely,Male,3,19,Research Scientist,Yes
1344,42,Sales,Single,Medical,19,2168,8,3,10,12,4,8,1,3,3,4,4,3,Yes,Travel_Rarely,Female,3,10,Sales Representative,Yes
1345,25,Human Resources,Single,Technical Degree,21,4501,15,2,3,16,1,4,1,4,4,2,1,3,No,Travel_Rarely,Female,0,24,HR Specialist,Yes
1346,59,Sales,Divorced,Technical Degree,25,15443,12,5,8,13,0,8,2,4,3,1,4,3,Yes,Travel_Rarely,Male,2,18,Sales Executive,Yes
1347,53,Sales,Divorced,Medical,28,16795,12,12,2,12,0,4,3,4,4,2,1,3,No,Travel_Frequently,Female,0,17,Manager,No
1348,47,Research & Development,Divorced,Medical,2,7442,10,8,8,15,2,4,2,4,4,3,3,3,No,Non-Travel,Male,1,15,Research Scientist,No
1349,48,Sales,Divorced,Marketing,22,7596,16,2,2,16,4,0,4,4,4,4,2,3,No,Non-Travel,Female,2,11,Sales Executive,No
1350,42,Sales,Married,Technical Degree,6,12106,17,13,1,24,2,3,3,3,1,2,2,3,No,Travel_Rarely,Female,2,19,Sales Executive,No
1351,20,Research & Development,Single,Medical,26,10588,1,8,14,10,3,5,2,2,4,1,1,3,Yes,Travel_Rarely,Male,3,15,Research Scientist,No
1352,34,Sales,Single,Marketing,2,5047,3,3,13,11,2,0,2,3,2,1,2,3,No,Travel_Rarely,Male,3,23,Manager,No
1353,38,Research & Development,Married,Technical Degree,8,11008,8,12,10,16,1,1,2,4,4,2,1,3,Yes,Travel_Rarely,Female,3,19,Research Director,Yes
1354,56,Human Resources,Single,Medical,6,16749,10,17,9,17,4,5,1,2,2,1,4,3,No,Travel_Rarely,Male,2,16,HR Manager,Yes
1355,27,Research & Development,Divorced,Technical Degree,18,15131,24,9,3,33,4,2,3,4,2,1,1,4,No,Travel_Rarely,Female,2,10,Research Director,No
1356,38,Research & Development,Single,Life Sciences,1,16710,22,2,8,30,5,6,4,3,3,3,2,3,No,Travel_Rarely,Male,3,18,Research Scientist,No
1357,32,Research & Development,Single,Life Sciences,1,13588,16,5,11,18,4,4,2,1,3,4,1,3,No,Travel_Rarely,Male,0,22,Manufacturing Director,No
1358,23,Human Resources,Single,Medical,15,17794,0,10,8,6,2,3,2,4,3,1,1,3,No,Travel_Rarely,Male,1,16,HR Specialist,No
1359,22,Sales,Single,Medical,29,6496,2,17,4,5,4,1,4,4,1,3,2,3,No,Non-Travel,Female,1,19,Sales Executive,No
1360,33,Sales,Single,Life Sciences,16,2826,11,16,5,19,2,3,3,3,4,3,4,3,No,Travel_Rarely,Male,2,11,Sales Representative,No
1361,21,Research & Development,Married,Other,13,4052,14,16,12,14,5,4,2,1,2,3,2,3,Yes,Travel_Frequently,Female,1,16,Manufacturing Director,No
1362,20,Research & Development,Married,Medical,20,19864,16,14,3,20,3,5,1,1,4,4,4,3,No,Travel_Frequently,Female,0,21,Laboratory Technician,No
1363,32,Sales,Married,Human Resources,17,13529,3,10,14,6,5,2,4,4,2,4,4,3,No,Non-Travel,Female,3,16,Sales Executive,No
1364,26,Research & Development,Divorced,Other,12,6460,22,11,11,30,1,0,3,1,3,2,2,3,No,Travel_Rarely,Male,2,23,Research Director,No
1365,41,Sales,Married,Human Resources,18,17373,12,13,13,14,0,8,3,2,3,4,4,3,No,Travel_Frequently,Male,2,16,Sales Executive,No
1366,18,Human Resources,Married,Human Resources,1,7569,14,12,7,22,0,8,2,3,1,1,2,3,Yes,Travel_Rarely,Female,3,22,HR Specialist,Yes
1367,30,Sales,Married,Life Sciences,8,12751,0,11,3,4,3,8,1,1,2,4,3,3,No,Travel_Rarely,Male,3,19,Sales Executive,Yes
1368,37,Sales,Single,Marketing,20,6488,20,2,0,26,5,2,2,4,3,1,3,3,No,Travel_Rarely,Female,3,24,Manager,No
1369,58,Sales,Married,Human Resources,10,3708,13,15,8,18,3,5,4,3,4,1,3,3,No,Travel_Rarely,Female,1,17,Sales Representative,No
1370,44,Sales,Divorced,Technical Degree,2,6815,5,0,5,9,4,1,2,1,4,1,4,3,Yes,Travel_Rarely,Female,0,17,Sales Executive,Yes
1371,54,Sales,Married,Life Sciences,4,6107,7,7,1,10,2,8,3,2,2,1,1,3,No,Travel_Frequently,Female,1,15,Sales Executive,No
1372,32,Sales,Single,Technical Degree,26,11947,8,7,13,10,5,0,4,2,3,2,2,4,No,Travel_Frequently,Female,3,19,Manager,No
1373,36,Sales,Married,Human Resources,10,2372,0,17,14,6,5,4,1,1,1,3,3,4,No,Travel_Rarely,Female,3,24,Manager,Yes
1374,35,Sales,Divorced,Human Resources,1,6316,23,1,5,26,1,7,1,4,4,3,2,3,No,Travel_Rarely,Female,0,12,Manager,No
1375,55,Research & Development,Married,Marketing,22,12219,20,8,10,28,5,6,1,2,4,1,4,3,No,Travel_Rarely,Male,3,24,Research Scientist,No
1376,58,Research & Development,Married,Medical,16,9087,22,6,6,23,0,7,4,3,4,2,2,3,No,Non-Travel,Male,1,24,Manufacturing Director,No
1377,58,Sales,Divorced,Medical,14,13446,8,1,7,10,3,4,3,3,2,1,2,4,Yes,Non-Travel,Male,3,21,Sales Representative,No
1378,49,Sales,Married,Medical,26,13800,13,4,9,13,2,0,4,1,2,1,2,3,No,Travel_Frequently,Female,2,18,Manager,No
1379,39,Sales,Married,Marketing,10,19376,11,7,6,19,1,0,4,3,4,3,3,3,Yes,Travel_Rarely,Female,0,22,Sales Representative,No
1380,40,Sales,Single,Medical,17,17048,11,16,12,15,5,1,2,2,3,3,1,3,No,Travel_Rarely,Female,1,13,Sales Representative,No
1381,59,Sales,Single,Marketing,22,6108,14,6,2,14,3,0,1,1,1,1,1,3,No,Travel_Rarely,Male,0,19,Sales Representative,No
1382,29,Research & Development,Divorced,Life Sciences,18,14469,11,15,10,11,0,4,2,2,3,2,4,3,No,Travel_Rarely,Female,1,22,Research Scientist,No
1383,32,Human Resources,Married,Medical,7,13290,19,13,14,28,0,0,3,3,3,4,1,3,No,Travel_Rarely,Male,3,22,HR Manager,No
1384,55,Human Resources,Married,Medical,20,12697,1,14,12,9,0,1,2,1,2,3,1,3,Yes,Non-Travel,Female,2,18,HR Specialist,No
1385,34,Research & Development,Married,Life Sciences,22,16381,4,15,0,6,1,3,1,4,2,1,2,3,No,Travel_Rarely,Male,2,15,Research Scientist,No
1386,27,Research & Development,Single,Other,4,4659,22,12,1,28,0,6,4,3,1,4,2,3,No,Travel_Rarely,Female,2,24,Research Director,No
1387,41,Sales,Divorced,Human Resources,5,8753,22,13,9,24,1,6,2,2,2,1,1,3,Yes,Travel_Frequently,Female,0,20,Sales Executive,Yes
1388,31,Research & Development,Single,Other,20,16690,20,2,13,28,4,0,3,3,1,2,4,3,No,Travel_Rarely,Male,2,21,Research Director,No
1389,55,Research & Development,Divorced,Technical Degree,4,18058,9,12,12,16,5,8,4,2,2,3,1,4,No,Travel_Frequently,Male,1,19,Laboratory Technician,No
1390,56,Research & Development,Married,Life Sciences,26,2670,11,0,13,15,4,4,3,3,1,3,2,3,No,Travel_Rarely,Male,2,23,Laboratory Technician,No
1391,30,Research & Development,Single,Other,4,10486,0,13,2,9,2,3,3,1,2,1,1,4,No,Travel_Rarely,Male,0,17,Laboratory Technician,Yes
1392,40,Research & Development,Single,Marketing,29,6755,6,11,7,8,4,3,1,3,3,4,2,3,No,Travel_Rarely,Male,2,18,Manufacturing Director,No
1393,59,Research & Development,Divorced,Human Resources,20,5023,18,13,10,27,5,7,3,1,2,1,1,3,No,Travel_Frequently,Male,2,22,Research Scientist,No
1394,49,Research & Development,Single,Marketing,13,3027,8,11,9,10,0,4,4,1,1,3,4,3,No,Travel_Rarely,Male,1,17,Research Scientist,No
1395,27,Sales,Single,Marketing,8,11684,12,6,11,20,5,2,4,2,4,2,4,3,Yes,Travel_Rarely,Male,0,13,Sales Executive,Yes
1396,42,Human Resources,Married,Marketing,10,14013,3,6,3,11,4,3,1,1,2,4,1,4,Yes,Travel_Frequently,Female,0,21,HR Specialist,Yes
1397,44,Sales,Married,Medical,22,11562,12,10,6,17,2,0,1,2,3,4,1,3,No,Travel_Frequently,Male,1,15,Sales Representative,No
1398,45,Human Resources,Married,Technical Degree,22,8630,18,8,6,19,2,1,1,1,3,4,4,3,No,Travel_Rarely,Male,2,11,HR Manager,No
1399,19,Research & Development,Single,Human Resources,7,15883,14,6,14,21,2,2,4,1,3,4,2,3,No,Travel_Rarely,Female,3,15,Research Director,Yes
1400,30,Sales,Divorced,Life Sciences,16,13736,13,8,3,19,0,1,2,1,2,3,1,3,No,Travel_Rarely,Male,2,10,Sales Representative,No
1401,53,Research & Development,Single,Life Sciences,29,18351,22,9,4,30,1,3,3,4,4,1,1,3,No,Travel_Rarely,Female,1,23,Laboratory Technician,No
1402,28,Sales,Single,Other,8,8246,5,4,0,7,1,0,2,3,4,3,2,3,Yes,Travel_Rarely,Female,1,24,Sales Executive,Yes
1403,30,Research & Development,Single,Technical Degree,21,6301,7,11,2,9,0,5,3,1,4,2,3,3,No,Travel_Frequently,Female,0,13,Research Scientist,Yes
1404,31,Research & Development,Single,Other,5,10203,15,5,14,18,3,1,4,1,2,3,3,3,No,Travel_Rarely,Male,0,23,Research Director,No
1405,25,Research & Development,Single,Technical Degree,25,11123,12,4,12,15,2,1,2,4,2,1,1,3,No,Travel_Rarely,Male,0,20,Manufacturing Director,No
1406,24,Research & Development,Single,Technical Degree,5,10243,24,7,3,24,1,8,4,3,1,3,2,3,Yes,Non-Travel,Female,3,24,Manufacturing Director,No
1407,32,Sales,Single,Other,9,16983,1,1,10,2,1,0,2,4,2,2,2,3,No,Travel_Rarely,Female,0,12,Sales Representative,Yes
1408,54,Sales,Married,Technical Degree,14,2820,3,10,8,7,5,2,1,1,4,3,3,3,No,Travel_Rarely,Male,3,10,Sales Representative,No
1409,18,Research & Development,Divorced,Medical,11,11499,8,13,13,17,4,4,1,2,2,2,2,3,No,Travel_Rarely,Female,2,23,Research Director,Yes
1410,29,Sales,Single,Technical Degree,5,9744,11,17,4,12,2,2,2,1,4,2,1,3,No,Travel_Frequently,Female,2,14,Sales Executive,No
1411,20,Research & Development,Single,Medical,19,5795,22,5,14,24,4,2,3,2,4,1,4,3,Yes,Travel_Rarely,Female,3,18,Laboratory Technician,Yes
1412,41,Sales,Divorced,Marketing,1,13539,12,9,5,20,2,1,4,1,3,4,3,3,No,Travel_Rarely,Male,3,23,Sales Executive,No
1413,28,Research & Development,Divorced,Human Resources,29,16423,10,9,10,10,1,3,4,1,3,1,2,3,No,Travel_Rarely,Male,0,15,Research Scientist,No
1414,51,Research & Development,Married,Life Sciences,2,11828,4,13,5,4,4,6,3,3,4,1,1,3,No,Travel_Frequently,Male,3,11,Manufacturing Director,No
1415,42,Research & Development,Single,Human Resources,10,3529,10,11,10,18,4,5,2,4,1,2,1,3,No,Travel_Rarely,Male,0,21,Manufacturing Director,No
1416,50,Sales,Married,Technical Degree,27,3355,13,14,5,15,3,8,1,3,1,1,4,3,No,Travel_Rarely,Female,2,16,Manager,No
1417,44,Research & Development,Single,Medical,5,9589,14,15,12,17,3,6,4,4,1,4,4,3,No,Travel_Rarely,Male,2,10,Research Scientist,No
1418,36,Research & Development,Single,Life Sciences,3,14025,15,2,9,15,0,7,2,4,4,2,3,3,No,Travel_Rarely,Male,0,15,Research Scientist,Yes
1419,54,Sales,Married,Human Resources,22,7643,10,6,4,14,3,3,4,4,2,1,1,3,No,Travel_Rarely,Male,2,17,Sales Representative,No
1420,38,Research & Development,Married,Human Resources,3,7559,3,11,14,12,3,5,3,1,1,2,2,3,Yes,Travel_Rarely,Female,2,23,Research Director,No
1421,57,Research & Development,Married,Human Resources,27,17481,3,9,10,12,2,5,4,2,1,1,2,3,No,Travel_Rarely,Female,3,13,Research Director,Yes
1422,59,Sales,Married,Marketing,14,2259,3,8,6,9,1,7,4,3,2,3,1,3,No,Travel_Frequently,Female,3,17,Manager,Yes
1423,42,Research & Development,Single,Technical Degree,26,3435,15,3,2,21,5,4,3,4,2,2,1,3,No,Travel_Frequently,Female,1,12,Research Director,No
1424,46,Sales,Married,Marketing,8,4800,21,10,14,27,2,3,3,4,1,1,2,3,No,Travel_Rarely,Female,2,14,Manager,Yes
1425,28,Research & Development,Married,Marketing,5,19704,22,13,11,28,1,0,1,3,1,4,2,3,No,Travel_Frequently,Male,3,13,Laboratory Technician,Yes
1426,52,Research & Development,Divorced,Medical,28,10956,7,0,10,12,4,7,1,2,4,3,3,3,Yes,Travel_Rarely,Male,0,17,Manufacturing Director,No
1427,46,Research & Development,Married,Medical,23,4849,1,10,12,3,2,3,3,2,4,2,3,3,No,Travel_Rarely,Female,2,19,Manufacturing Director,No
1428,55,Research & Development,Married,Other,27,7587,15,16,9,23,3,7,3,1,1,3,2,3,Yes,Travel_Frequently,Female,3,11,Laboratory Technician,Yes
1429,29,Sales,Single,Technical Degree,10,19449,0,10,3,8,3,6,3,2,2,3,2,3,Yes,Travel_Rarely,Male,0,11,Manager,Yes
1430,51,Human Resources,Single,Medical,12,14498,15,17,3,16,2,0,2,1,2,1,3,3,Yes,Travel_Rarely,Female,3,20,HR Manager,No
1431,37,Research & Development,Married,Other,17,6026,9,6,1,9,0,5,3,4,2,4,1,3,No,Travel_Rarely,Male,0,14,Manufacturing Director,No
1432,25,Human Resources,Single,Life Sciences,14,6331,20,0,0,27,1,4,4,1,1,2,1,3,Yes,Travel_Rarely,Female,1,19,HR Specialist,No
1433,25,Research & Development,Married,Technical Degree,8,3349,15,12,10,15,5,2,1,2,4,1,4,3,No,Non-Travel,Male,3,11,Research Director,Yes
1434,41,Sales,Married,Life Sciences,11,15910,18,3,12,26,3,2,2,4,3,3,1,3,No,Travel_Frequently,Male,3,19,Sales Executive,No
1435,31,Research & Development,Single,Marketing,18,4473,10,0,2,19,2,5,4,4,4,4,1,4,Yes,Travel_Rarely,Female,2,23,Research Scientist,Yes
1436,22,Sales,Single,Technical Degree,2,7156,21,3,8,21,1,0,1,2,2,3,3,3,No,Travel_Rarely,Female,2,16,Sales Representative,Yes
1437,35,Research & Development,Married,Other,10,8270,13,16,1,20,4,5,2,2,4,2,3,3,No,Travel_Rarely,Female,1,18,Research Scientist,No
1438,45,Research & Development,Divorced,Other,9,13175,15,14,6,16,5,7,2,3,3,2,1,3,No,Travel_Rarely,Female,3,14,Laboratory Technician,No
1439,31,Sales,Married,Other,3,12913,9,4,11,11,4,0,3,4,1,3,4,3,No,Travel_Rarely,Male,2,14,Sales Representative,No
1440,58,Human Resources,Married,Medical,4,16385,11,10,12,16,3,0,2,4,2,1,1,3,No,Travel_Rarely,Male,3,10,HR Manager,No
1441,50,Sales,Single,Life Sciences,15,7350,21,6,14,27,2,0,4,3,4,4,3,3,Yes,Travel_Rarely,Male,2,17,Sales Representative,No
1442,39,Research & Development,Married,Other,3,8940,9,3,4,9,5,6,1,2,4,2,3,4,No,Travel_Rarely,Male,0,24,Research Director,Yes
1443,57,Research & Development,Single,Other,11,8995,0,17,14,1,5,7,2,2,3,1,4,3,Yes,Non-Travel,Male,2,11,Laboratory Technician,Yes
1444,36,Sales,Married,Medical,17,2842,9,14,11,11,2,8,3,3,1,1,3,3,No,Travel_Rarely,Male,3,16,Sales Representative,No
1445,23,Research & Development,Married,Life Sciences,26,15276,9,6,5,15,5,0,1,4,3,3,3,3,Yes,Travel_Rarely,Male,3,22,Manufacturing Director,No
1446,19,Research & Development,Married,Technical Degree,3,11638,10,6,4,14,4,4,4,1,4,1,1,3,No,Travel_Frequently,Male,1,17,Laboratory Technician,Yes
1447,57,Sales,Single,Life Sciences,13,10562,1,14,1,3,5,0,3,4,1,4,4,3,No,Travel_Rarely,Male,0,21,Sales Representative,No
1448,58,Research & Development,Single,Life Sciences,3,19917,3,8,13,4,0,3,4,2,2,4,1,3,Yes,Travel_Rarely,Male,3,15,Research Director,Yes
1449,49,Sales,Single,Other,13,5219,8,6,3,17,0,2,2,1,1,1,2,3,Yes,Travel_Rarely,Female,3,19,Sales Representative,Yes
1450,22,Research & Development,Married,Marketing,14,19441,10,6,4,17,1,5,2,1,1,1,2,3,Yes,Travel_Frequently,Female,3,24,Research Scientist,Yes
1451,30,Sales,Divorced,Life Sciences,24,14246,0,8,6,9,4,8,4,2,4,4,2,3,No,Travel_Frequently,Female,2,18,Sales Executive,No
1452,19,Human Resources,Single,Technical Degree,13,5978,9,9,2,13,0,7,1,1,1,1,3,3,No,Travel_Rarely,Male,3,21,HR Specialist,Yes
1453,20,Research & Development,Married,Marketing,28,14213,8,0,12,16,0,0,2,1,1,2,1,3,Yes,Non-Travel,Female,1,20,Laboratory Technician,Yes
1454,28,Sales,Married,Technical Degree,4,15602,0,8,10,6,0,2,2,2,1,4,2,3,No,Travel_Rarely,Male,3,11,Manager,Yes
1455,42,Sales,Single,Other,2,8524,6,7,2,11,1,2,2,4,4,1,2,3,Yes,Travel_Frequently,Male,1,12,Sales Executive,Yes
1456,20,Research & Development,Single,Medical,1,8209,6,4,2,10,5,2,2,3,2,3,3,3,No,Travel_Rarely,Female,3,19,Research Director,No
1457,59,Research & Development,Married,Technical Degree,11,17033,3,6,0,8,4,3,3,1,4,2,3,3,No,Travel_Rarely,Male,0,15,Research Director,No
1458,37,Research & Development,Married,Human Resources,6,4884,18,7,14,22,4,5,1,3,2,2,4,3,No,Travel_Frequently,Female,1,17,Manufacturing Director,Yes
1459,29,Sales,Married,Marketing,3,2240,1,6,6,7,1,6,4,2,3,4,1,4,No,Travel_Rarely,Female,0,17,Manager,Yes
1460,39,Sales,Married,Other,7,13986,14,16,9,18,3,8,4,3,4,3,4,3,No,Travel_Rarely,Male,1,21,Sales Representative,No
1461,51,Human Resources,Divorced,Marketing,29,18317,16,9,2,25,4,6,1,1,3,2,2,3,Yes,Travel_Rarely,Male,3,24,HR Manager,Yes
1462,31,Research & Development,Married,Marketing,24,11015,20,9,3,28,3,2,4,1,3,4,2,3,No,Travel_Frequently,Female,0,24,Manufacturing Director,No
1463,19,Research & Development,Divorced,Other,1,4429,13,4,8,17,5,1,2,2,1,3,3,3,Yes,Travel_Rarely,Male,2,11,Research Scientist,No
1464,20,Research & Development,Married,Technical Degree,27,11706,13,16,3,16,3,3,1,4,1,1,1,4,Yes,Travel_Frequently,Male,3,21,Research Director,Yes
1465,53,Human Resources,Divorced,Other,6,6533,19,0,9,26,1,7,2,3,3,2,4,3,No,Travel_Rarely,Male,2,20,HR Manager,Yes
1466,22,Sales,Divorced,Human Resources,12,16893,21,9,13,27,3,8,4,1,2,1,2,3,No,Travel_Rarely,Female,2,22,Manager,Yes
1467,44,Sales,Married,Human Resources,10,13017,5,3,4,7,5,3,4,4,1,3,4,3,No,Travel_Frequently,Male,0,16,Sales Representative,Yes
1468,34,Human Resources,Divorced,Medical,12,8057,19,13,9,27,4,1,3,4,1,4,1,3,No,Travel_Rarely,Female,2,17,HR Specialist,No
1469,50,Human Resources,Divorced,Marketing,23,13242,11,6,13,17,2,0,4,3,2,1,4,3,No,Travel_Rarely,Female,0,16,HR Manager,No
1470,20,Sales,Married,Other,21,14007,2,5,13,8,3,0,2,3,1,4,2,4,Yes,Non-Travel,Male,0,15,Manager,No
1471,55,Research & Development,Married,Technical Degree,18,14217,15,1,0,22,5,5,4,1,3,4,3,3,No,Travel_Frequently,Male,3,13,Research Director,No
1472,47,Research & Development,Married,Medical,19,8591,24,14,1,26,4,5,3,3,2,4,4,3,No,Travel_Rarely,Female,2,19,Manufacturing Director,No
1473,36,Research & Development,Divorced,Medical,22,12271,3,7,14,10,3,5,1,4,2,3,1,3,Yes,Travel_Rarely,Male,3,10,Research Director,No
1474,26,Sales,Married,Human Resources,6,2769,0,4,13,1,1,0,1,2,1,2,2,3,No,Travel_Frequently,Male,1,21,Sales Executive,No
1475,59,Research & Development,Divorced,Medical,12,9263,22,15,4,29,5,3,2,1,3,1,4,3,No,Travel_Frequently,Male,1,22,Manufacturing Director,No
1476,30,Sales,Married,Life Sciences,4,8804,14,0,7,19,5,1,1,4,1,4,1,3,No,Travel_Frequently,Female,3,13,Sales Executive,Yes
1477,38,Research & Development,Divorced,Human Resources,21,11624,5,8,8,10,0,3,2,3,3,2,1,3,No,Travel_Rarely,Female,2,13,Manufacturing Director,No
1478,34,Sales,Single,Medical,13,19100,19,2,10,26,0,5,4,3,4,2,3,3,No,Travel_Frequently,Male,3,17,Sales Executive,No
1479,27,Sales,Married,Human Resources,19,19163,9,2,11,12,0,2,1,3,4,3,1,4,No,Travel_Frequently,Male,0,22,Sales Representative,No
1480,35,Research & Development,Married,Technical Degree,17,10698,8,0,5,15,2,5,3,1,3,3,4,3,No,Travel_Rarely,Male,2,11,Research Director,No
1481,24,Sales,Divorced,Other,8,13630,7,3,13,7,0,2,4,1,4,4,4,3,No,Travel_Frequently,Female,3,16,Sales Executive,No
1482,18,Research & Development,Divorced,Technical Degree,5,3948,14,17,0,20,5,4,2,4,4,4,1,3,No,Travel_Rarely,Male,3,13,Laboratory Technician,No
1483,30,Sales,Married,Other,29,10680,3,8,0,10,5,4,3,4,3,4,1,4,No,Travel_Frequently,Female,2,22,Sales Executive,No
1484,22,Human Resources,Married,Other,9,14380,9,17,14,9,1,3,2,1,2,1,4,3,Yes,Travel_Rarely,Female,0,23,HR Manager,Yes
1485,35,Research & Development,Single,Medical,4,14290,7,4,2,13,4,1,2,3,3,1,3,4,No,Travel_Rarely,Male,2,11,Research Director,Yes
1486,54,Research & Development,Divorced,Other,9,19340,1,13,14,8,0,5,4,3,4,1,4,3,No,Travel_Rarely,Female,0,12,Research Scientist,No
1487,24,Sales,Single,Human Resources,27,10392,19,1,4,24,4,8,3,2,3,3,4,4,No,Non-Travel,Female,3,12,Sales Representative,No
1488,18,Sales,Married,Life Sciences,8,18343,0,1,5,6,2,5,2,3,2,3,2,3,No,Travel_Rarely,Female,2,22,Manager,No
1489,22,Research & Development,Married,Life Sciences,29,19616,23,0,0,23,0,6,4,4,1,4,2,3,No,Travel_Rarely,Male,0,23,Research Scientist,No
1490,39,Research & Development,Married,Medical,14,12295,2,16,14,11,2,7,4,4,1,4,3,3,No,Travel_Frequently,Female,2,15,Laboratory Technician,No
1491,29,Sales,Single,Life Sciences,25,3646,8,12,5,17,4,0,4,1,2,4,3,4,No,Non-Travel,Male,2,12,Sales Executive,Yes
1492,38,Sales,Single,Marketing,19,8773,2,13,2,9,5,7,4,2,4,1,2,3,Yes,Travel_Rarely,Female,0,19,Manager,No
1493,19,Research & Development,Divorced,Other,2,15764,9,16,7,9,0,2,2,4,3,3,2,3,No,Travel_Rarely,Male,0,23,Manufacturing Director,No
1494,31,Sales,Married,Marketing,15,12452,15,5,2,19,5,5,2,1,1,4,2,3,No,Travel_Rarely,Male,0,23,Sales Representative,No
